[run-experiment; hdiff at version alpha]
Location  MinSharingHeight  MergeResult
tarantool-91594e4021f40c3b5963cdf627a3a93de5a84f19-48721f9f08dacfceb25515dad55430111c3cfc8f 1 proper conflicting
tarantool-91594e4021f40c3b5963cdf627a3a93de5a84f19-48721f9f08dacfceb25515dad55430111c3cfc8f 1 nonest conflicting
tarantool-91594e4021f40c3b5963cdf627a3a93de5a84f19-48721f9f08dacfceb25515dad55430111c3cfc8f 1 patience conflicting
tarantool-916e3c154698ad1307dc61dd21d1f4dd485f3a9c-3fcf4384476e1410fada7883d08862cd32e98c50 1 proper conflicting
tarantool-916e3c154698ad1307dc61dd21d1f4dd485f3a9c-3fcf4384476e1410fada7883d08862cd32e98c50 1 nonest conflicting
tarantool-916e3c154698ad1307dc61dd21d1f4dd485f3a9c-3fcf4384476e1410fada7883d08862cd32e98c50 1 patience conflicting
tarantool-95948a243e3815cf05f631613c3ceb6ea52b4469-1c413ec6ad7f6d98bc027746c2a0153723692e08 1 proper conflicting
tarantool-95948a243e3815cf05f631613c3ceb6ea52b4469-1c413ec6ad7f6d98bc027746c2a0153723692e08 1 nonest conflicting
tarantool-95948a243e3815cf05f631613c3ceb6ea52b4469-1c413ec6ad7f6d98bc027746c2a0153723692e08 1 patience conflicting
tarantool-96e00c4a50ab243e9d5e16ffe0757f428ae9129d-f3d7893316ddd203f1c5361758a520d5174e79eb 1 proper conflicting
tarantool-96e00c4a50ab243e9d5e16ffe0757f428ae9129d-f3d7893316ddd203f1c5361758a520d5174e79eb 1 nonest conflicting
tarantool-96e00c4a50ab243e9d5e16ffe0757f428ae9129d-f3d7893316ddd203f1c5361758a520d5174e79eb 1 patience conflicting
tarantool-9c5370eb409e043a98f07e81dfa685ab4fdef333-30c6bc69c67d77034cb7f281961a2c5af05d2e83 1 proper unknown(124)
tarantool-9c5370eb409e043a98f07e81dfa685ab4fdef333-30c6bc69c67d77034cb7f281961a2c5af05d2e83 1 nonest success
tarantool-9c5370eb409e043a98f07e81dfa685ab4fdef333-30c6bc69c67d77034cb7f281961a2c5af05d2e83 1 patience success
tarantool-a53218cab1ddefb3349185c4aed6c280e0711818-db8317903ff4361cfdb3452e1d7ea6e107102fb7 1 proper conflicting
tarantool-a53218cab1ddefb3349185c4aed6c280e0711818-db8317903ff4361cfdb3452e1d7ea6e107102fb7 1 nonest success
tarantool-a53218cab1ddefb3349185c4aed6c280e0711818-db8317903ff4361cfdb3452e1d7ea6e107102fb7 1 patience success
tarantool-b4715a87b2f3a45b7e496b2a6b82787686e8c6c9-1f99c95adc47e38ff9d5a89a93b0a21f40b35df7 1 proper conflicting
tarantool-b4715a87b2f3a45b7e496b2a6b82787686e8c6c9-1f99c95adc47e38ff9d5a89a93b0a21f40b35df7 1 nonest conflicting
tarantool-b4715a87b2f3a45b7e496b2a6b82787686e8c6c9-1f99c95adc47e38ff9d5a89a93b0a21f40b35df7 1 patience conflicting
tarantool-bc02427b1104180e99efa0d86080c03148758131-d5431929955fd8f468c1d930bab71634e06ec3c6 1 proper conflicting
tarantool-bc02427b1104180e99efa0d86080c03148758131-d5431929955fd8f468c1d930bab71634e06ec3c6 1 nonest conflicting
tarantool-bc02427b1104180e99efa0d86080c03148758131-d5431929955fd8f468c1d930bab71634e06ec3c6 1 patience conflicting
tarantool-bd76ca4e91c324507f94e908a54613cfecf6103c-2f68c47aa841c94a1b694fe96d50c675ffb4f146 1 proper conflicting
tarantool-bd76ca4e91c324507f94e908a54613cfecf6103c-2f68c47aa841c94a1b694fe96d50c675ffb4f146 1 nonest conflicting
tarantool-bd76ca4e91c324507f94e908a54613cfecf6103c-2f68c47aa841c94a1b694fe96d50c675ffb4f146 1 patience conflicting
tarantool-c68b2118917741e745c8e4a55ea06729c8424fc1-cca18f70499c00786d10334ece7dbbc01815d213 1 proper conflicting
tarantool-c68b2118917741e745c8e4a55ea06729c8424fc1-cca18f70499c00786d10334ece7dbbc01815d213 1 nonest conflicting
tarantool-c68b2118917741e745c8e4a55ea06729c8424fc1-cca18f70499c00786d10334ece7dbbc01815d213 1 patience conflicting
tarantool-cb78299f0e78ae4823e62ca3506d91352d558888-3e8fdd797639bdf25c0574e624b57f31cd3f3423 1 proper conflicting
tarantool-cb78299f0e78ae4823e62ca3506d91352d558888-3e8fdd797639bdf25c0574e624b57f31cd3f3423 1 nonest success
tarantool-cb78299f0e78ae4823e62ca3506d91352d558888-3e8fdd797639bdf25c0574e624b57f31cd3f3423 1 patience conflicting
tarantool-d1eeef035c19695942e288555ffd0185be04ae5c-4e22b04b4bdfe8fd7b5a93d48df9c1bbf623f85f 1 proper conflicting
tarantool-d1eeef035c19695942e288555ffd0185be04ae5c-4e22b04b4bdfe8fd7b5a93d48df9c1bbf623f85f 1 nonest conflicting
tarantool-d1eeef035c19695942e288555ffd0185be04ae5c-4e22b04b4bdfe8fd7b5a93d48df9c1bbf623f85f 1 patience conflicting
tarantool-de1543476361d97878d3b5b4f8577577f1c672b1-ae8951740c0ee1a91db47c8c7ec79c4b93bf9eb4 1 proper conflicting
tarantool-de1543476361d97878d3b5b4f8577577f1c672b1-ae8951740c0ee1a91db47c8c7ec79c4b93bf9eb4 1 nonest conflicting
tarantool-de1543476361d97878d3b5b4f8577577f1c672b1-ae8951740c0ee1a91db47c8c7ec79c4b93bf9eb4 1 patience conflicting
tarantool-de33ecf4a3d2501ccd1532a3d295ff36be5332e0-61b0ed08709bfba288bb051a352c01ce95ebddc1 1 proper success
tarantool-de33ecf4a3d2501ccd1532a3d295ff36be5332e0-61b0ed08709bfba288bb051a352c01ce95ebddc1 1 nonest success
tarantool-de33ecf4a3d2501ccd1532a3d295ff36be5332e0-61b0ed08709bfba288bb051a352c01ce95ebddc1 1 patience success
tarantool-dea36bbfee4f3e20f848407da84e1a77e3f3bd66-44beef9b5ce77c8c7cc7000264267337de379f1e 1 proper conflicting
tarantool-dea36bbfee4f3e20f848407da84e1a77e3f3bd66-44beef9b5ce77c8c7cc7000264267337de379f1e 1 nonest conflicting
tarantool-dea36bbfee4f3e20f848407da84e1a77e3f3bd66-44beef9b5ce77c8c7cc7000264267337de379f1e 1 patience conflicting
tarantool-df71047983c7adf48b8668b5b7bbdb71ec04346c-4ed2b375d026ba30b2d6867a85cdb2018688d986 1 proper unknown(124)
tarantool-df71047983c7adf48b8668b5b7bbdb71ec04346c-4ed2b375d026ba30b2d6867a85cdb2018688d986 1 nonest conflicting
tarantool-df71047983c7adf48b8668b5b7bbdb71ec04346c-4ed2b375d026ba30b2d6867a85cdb2018688d986 1 patience conflicting
tarantool-ecd31ef5f767b97ad5e12c4e8d721b4e39dd1a45-b88c0cf56179c5167a18b775879001ceeef5cdf5 1 proper conflicting
tarantool-ecd31ef5f767b97ad5e12c4e8d721b4e39dd1a45-b88c0cf56179c5167a18b775879001ceeef5cdf5 1 nonest conflicting
tarantool-ecd31ef5f767b97ad5e12c4e8d721b4e39dd1a45-b88c0cf56179c5167a18b775879001ceeef5cdf5 1 patience conflicting
tarantool-f026deaf311940c13126b030848d2f8b18789144-bf67a9ca563ab52f4134fd852a2614866de1576e 1 proper conflicting
tarantool-f026deaf311940c13126b030848d2f8b18789144-bf67a9ca563ab52f4134fd852a2614866de1576e 1 nonest conflicting
tarantool-f026deaf311940c13126b030848d2f8b18789144-bf67a9ca563ab52f4134fd852a2614866de1576e 1 patience conflicting
tarantool-f4b8b743652daf2707c98dd4681cc0c07791be70-7e6798a1c9bad38380145a3c553fd68a7659fc39 1 proper conflicting
tarantool-f4b8b743652daf2707c98dd4681cc0c07791be70-7e6798a1c9bad38380145a3c553fd68a7659fc39 1 nonest success
tarantool-f4b8b743652daf2707c98dd4681cc0c07791be70-7e6798a1c9bad38380145a3c553fd68a7659fc39 1 patience success
tarantool-f8b405a479feed4a6643632b3fdd6c93906ce6d8-2f2a936772a3e79a5b5fdba7fceab743dde2d4b1 1 proper conflicting
tarantool-f8b405a479feed4a6643632b3fdd6c93906ce6d8-2f2a936772a3e79a5b5fdba7fceab743dde2d4b1 1 nonest conflicting
tarantool-f8b405a479feed4a6643632b3fdd6c93906ce6d8-2f2a936772a3e79a5b5fdba7fceab743dde2d4b1 1 patience conflicting
tarantool-fdd86aa57dfc98ef9cb24f991de9e3916115b1ed-c42b5657f9b10c49e44461d69fb82576bd8e3fe2 1 proper conflicting
tarantool-fdd86aa57dfc98ef9cb24f991de9e3916115b1ed-c42b5657f9b10c49e44461d69fb82576bd8e3fe2 1 nonest conflicting
tarantool-fdd86aa57dfc98ef9cb24f991de9e3916115b1ed-c42b5657f9b10c49e44461d69fb82576bd8e3fe2 1 patience conflicting
VeryNginx-1c980950d30759a305785a0492b39585014e4504-95a105728ff2aad60d23a839fff2ee1d31a6801d 1 proper conflicting
VeryNginx-1c980950d30759a305785a0492b39585014e4504-95a105728ff2aad60d23a839fff2ee1d31a6801d 1 nonest success
VeryNginx-1c980950d30759a305785a0492b39585014e4504-95a105728ff2aad60d23a839fff2ee1d31a6801d 1 patience success
VeryNginx-1d8370b10ce38c7e0cdced950c37f17e43f7a058-79f5da92a9a540de3db4a1e2c90e1603c1774eea 1 proper conflicting
VeryNginx-1d8370b10ce38c7e0cdced950c37f17e43f7a058-79f5da92a9a540de3db4a1e2c90e1603c1774eea 1 nonest conflicting
VeryNginx-1d8370b10ce38c7e0cdced950c37f17e43f7a058-79f5da92a9a540de3db4a1e2c90e1603c1774eea 1 patience conflicting
VeryNginx-f913ce30726a1d96d2d8d0439b87bfc4f4087cec-0d5ff5bcd8ae88e21f0fd4a3c23500587247796c 1 proper conflicting
VeryNginx-f913ce30726a1d96d2d8d0439b87bfc4f4087cec-0d5ff5bcd8ae88e21f0fd4a3c23500587247796c 1 nonest conflicting
VeryNginx-f913ce30726a1d96d2d8d0439b87bfc4f4087cec-0d5ff5bcd8ae88e21f0fd4a3c23500587247796c 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-282947eaf38771f988d316434907f36fdecb15c9 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-282947eaf38771f988d316434907f36fdecb15c9 1 nonest success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-282947eaf38771f988d316434907f36fdecb15c9 1 patience success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-36059bbb5515d1b4ea06eeeb997320846b2abff1 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-36059bbb5515d1b4ea06eeeb997320846b2abff1 1 nonest success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-36059bbb5515d1b4ea06eeeb997320846b2abff1 1 patience success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-44416c3a7bee96a57a9c53437f80543ec2d01668 1 proper success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-44416c3a7bee96a57a9c53437f80543ec2d01668 1 nonest success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-44416c3a7bee96a57a9c53437f80543ec2d01668 1 patience success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-55a5b89aea64ec32b87433958231127150468318 1 proper parse-error
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-55a5b89aea64ec32b87433958231127150468318 1 nonest parse-error
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-55a5b89aea64ec32b87433958231127150468318 1 patience parse-error
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-56621b844d3085560f10c81fd90e8a9ba0ded9d9 1 proper success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-56621b844d3085560f10c81fd90e8a9ba0ded9d9 1 nonest success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-56621b844d3085560f10c81fd90e8a9ba0ded9d9 1 patience success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-7efcce5f78f74aaf6904be848ff623f8df592540 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-7efcce5f78f74aaf6904be848ff623f8df592540 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-7efcce5f78f74aaf6904be848ff623f8df592540 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-847034940099cdb8b515b96b899bb427722e35b5 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-847034940099cdb8b515b96b899bb427722e35b5 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-847034940099cdb8b515b96b899bb427722e35b5 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-bca395b8cf93244ef18f98061fbd12ead17a0a67 1 proper success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-bca395b8cf93244ef18f98061fbd12ead17a0a67 1 nonest success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-bca395b8cf93244ef18f98061fbd12ead17a0a67 1 patience success
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-cd18ad5bf7ea400a596328a84c10ad56b7d820f7 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-cd18ad5bf7ea400a596328a84c10ad56b7d820f7 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-cd18ad5bf7ea400a596328a84c10ad56b7d820f7 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-db4ab2b8e0dae700517427b11bdc78674ea5bbc3 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-db4ab2b8e0dae700517427b11bdc78674ea5bbc3 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-db4ab2b8e0dae700517427b11bdc78674ea5bbc3 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-e8eb39fca9d73fc4645a16432311abc60bdbeba6 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-e8eb39fca9d73fc4645a16432311abc60bdbeba6 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-e8eb39fca9d73fc4645a16432311abc60bdbeba6 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-f21f399b9affda666cf52de4e6fc9652b28d85b8 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-f21f399b9affda666cf52de4e6fc9652b28d85b8 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-f21f399b9affda666cf52de4e6fc9652b28d85b8 1 patience conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-fb4d8be2f24677defa836cb158d4067f8db4a759 1 proper conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-fb4d8be2f24677defa836cb158d4067f8db4a759 1 nonest conflicting
ZeroBraneStudio-15154050f95ab61a0405375a2f229d97cbb26b4e-fb4d8be2f24677defa836cb158d4067f8db4a759 1 patience conflicting
ZeroBraneStudio-3f1d617c8f1e05e31dd2b9838074fd5747284040-deb2c7c4b5225a8a1d6cc4a187040734c9df6e3d 1 proper success
ZeroBraneStudio-3f1d617c8f1e05e31dd2b9838074fd5747284040-deb2c7c4b5225a8a1d6cc4a187040734c9df6e3d 1 nonest success
ZeroBraneStudio-3f1d617c8f1e05e31dd2b9838074fd5747284040-deb2c7c4b5225a8a1d6cc4a187040734c9df6e3d 1 patience success
ZeroBraneStudio-46da5b66978170d085b4c8a770f9181d96e4585d-650290b4691717eb4cb16ad421c2667d76a9a2dd 1 proper conflicting
ZeroBraneStudio-46da5b66978170d085b4c8a770f9181d96e4585d-650290b4691717eb4cb16ad421c2667d76a9a2dd 1 nonest conflicting
ZeroBraneStudio-46da5b66978170d085b4c8a770f9181d96e4585d-650290b4691717eb4cb16ad421c2667d76a9a2dd 1 patience conflicting
ZeroBraneStudio-478a87c8d082d5ae08f5713530f00fc46d390e4f-9905b8e8840eee45478f8dec4da9fa2c5ea71c01 1 proper conflicting
ZeroBraneStudio-478a87c8d082d5ae08f5713530f00fc46d390e4f-9905b8e8840eee45478f8dec4da9fa2c5ea71c01 1 nonest success
ZeroBraneStudio-478a87c8d082d5ae08f5713530f00fc46d390e4f-9905b8e8840eee45478f8dec4da9fa2c5ea71c01 1 patience success
ZeroBraneStudio-518c2ca90a8850867443ed7671330114d086470a-31b8c7f2013f051b9bc04f31348051e25797fec2 1 proper conflicting
ZeroBraneStudio-518c2ca90a8850867443ed7671330114d086470a-31b8c7f2013f051b9bc04f31348051e25797fec2 1 nonest conflicting
ZeroBraneStudio-518c2ca90a8850867443ed7671330114d086470a-31b8c7f2013f051b9bc04f31348051e25797fec2 1 patience conflicting
ZeroBraneStudio-52b6438159d8feee6c609d66f05312bcb77e2c2f-0abc1cd41eb0aae041be1e00330604f66a9fe50b 1 proper success
ZeroBraneStudio-52b6438159d8feee6c609d66f05312bcb77e2c2f-0abc1cd41eb0aae041be1e00330604f66a9fe50b 1 nonest success
ZeroBraneStudio-52b6438159d8feee6c609d66f05312bcb77e2c2f-0abc1cd41eb0aae041be1e00330604f66a9fe50b 1 patience success
ZeroBraneStudio-5c0bf93d9c0c6d1a6fdb6ebd5be21b6f6e119a88-9e6a1e9da8e67b4009edfb713f7699c63ae14834 1 proper success
ZeroBraneStudio-5c0bf93d9c0c6d1a6fdb6ebd5be21b6f6e119a88-9e6a1e9da8e67b4009edfb713f7699c63ae14834 1 nonest success
ZeroBraneStudio-5c0bf93d9c0c6d1a6fdb6ebd5be21b6f6e119a88-9e6a1e9da8e67b4009edfb713f7699c63ae14834 1 patience success
ZeroBraneStudio-6fb6c73495b40c3ed2904157296506db5bc059df-7c1bdb607412b778719f5c04daf81dccee4918fd 1 proper conflicting
ZeroBraneStudio-6fb6c73495b40c3ed2904157296506db5bc059df-7c1bdb607412b778719f5c04daf81dccee4918fd 1 nonest conflicting
ZeroBraneStudio-6fb6c73495b40c3ed2904157296506db5bc059df-7c1bdb607412b778719f5c04daf81dccee4918fd 1 patience conflicting
ZeroBraneStudio-c2d9a0dbac199ebbacb973f4ca6573d0d3a4618a-2173686b71401b3a738320ceb90029fc6d78e5bb 1 proper conflicting
ZeroBraneStudio-c2d9a0dbac199ebbacb973f4ca6573d0d3a4618a-2173686b71401b3a738320ceb90029fc6d78e5bb 1 nonest conflicting
ZeroBraneStudio-c2d9a0dbac199ebbacb973f4ca6573d0d3a4618a-2173686b71401b3a738320ceb90029fc6d78e5bb 1 patience conflicting
ZeroBraneStudio-db315532ed82ff6d3851821d7d4902d6182023e5-ace3390048f3beb7eaeb915f2e1a2b6cd79ea959 1 proper conflicting
ZeroBraneStudio-db315532ed82ff6d3851821d7d4902d6182023e5-ace3390048f3beb7eaeb915f2e1a2b6cd79ea959 1 nonest conflicting
ZeroBraneStudio-db315532ed82ff6d3851821d7d4902d6182023e5-ace3390048f3beb7eaeb915f2e1a2b6cd79ea959 1 patience conflicting
z.lua-f35d235e02047c143d1da9aa70ed58cf6f3c12ad-cf06a53ca99eea5000a42d703dd72b7cd8f95497 1 proper conflicting
z.lua-f35d235e02047c143d1da9aa70ed58cf6f3c12ad-cf06a53ca99eea5000a42d703dd72b7cd8f95497 1 nonest conflicting
z.lua-f35d235e02047c143d1da9aa70ed58cf6f3c12ad-cf06a53ca99eea5000a42d703dd72b7cd8f95497 1 patience success
